[-0.0, 0.05510036391140438, 0.10913068775342871, 0.11822170815268727, 0.18314772038403157, 0.18514505844864435, 0.146175254250611, 0.146175254250611, 0.2520417425519975, 0.24551049663315927, 0.2498583348964037, 0.2542315251294986, 0.23048853522647983, 0.22625123581989057, 0.2520417425519975, 0.2498583348964037]


[0.05510036391140438, -0.0, 0.09127270123313987, 0.09658559239944363, 0.16540707721061426, 0.16735766348565728, 0.12742427759654812, 0.12742427759654812, 0.22414152978742957, 0.2199398381259272, 0.22414152978742957, 0.23474991032705314, 0.21576155433883568, 0.20541656273958375, 0.23474991032705314, 0.23048853522647983]


[0.10913068775342871, 0.09127270123313987, -0.0, 0.051744653615213576, 0.17127412147152102, 0.17127412147152102, 0.12927841945558988, 0.12742427759654812, 0.20953745222781428, 0.20131819188552472, 0.20541656273958375, 0.21160641905712418, 0.20131819188552472, 0.19318803097087606, 0.21160641905712418, 0.21368110917679178]


[0.11822170815268727, 0.09658559239944363, 0.051744653615213576, -0.0, 0.17127412147152102, 0.1752111383861288, 0.13674116759546595, 0.13300051146218667, 0.21784778656024328, 0.20131819188552472, 0.21784778656024328, 0.22836689307612157, 0.21576155433883568, 0.207474177198897, 0.23048853522647983, 0.22625123581989057]


[0.18314772038403157, 0.16540707721061426, 0.17127412147152102, 0.17127412147152102, -0.0, 0.063555921341318, 0.11275388320567795, 0.11275388320567795, 0.2608394973911147, 0.25642771996381486, 0.25642771996381486, 0.2608394973911147, 0.2542315251294986, 0.23688971206385784, 0.2652773801621811, 0.27198383319392716]


[0.18514505844864435, 0.16735766348565728, 0.17127412147152102, 0.1752111383861288, 0.063555921341318, -0.0, 0.10913068775342871, 0.10913068775342871, 0.2520417425519975, 0.24768126515293265, 0.24768126515293265, 0.2520417425519975, 0.2542315251294986, 0.23474991032705314, 0.2608394973911147, 0.2652773801621811]


[0.146175254250611, 0.12742427759654812, 0.12927841945558988, 0.13674116759546595, 0.11275388320567795, 0.10913068775342871, -0.0, 0.03191971081409692, 0.19724209489605704, 0.19927737429975423, 0.2033645778754278, 0.21368110917679178, 0.207474177198897, 0.1871477298655535, 0.21368110917679178, 0.22203774159172313]


[0.146175254250611, 0.12742427759654812, 0.12742427759654812, 0.13300051146218667, 0.11275388320567795, 0.10913068775342871, 0.03191971081409692, -0.0, 0.19724209489605704, 0.1871477298655535, 0.19521232369774982, 0.20541656273958375, 0.20131819188552472, 0.1811556873404444, 0.20541656273958375, 0.21576155433883568]


[0.2520417425519975, 0.22414152978742957, 0.20953745222781428, 0.21784778656024328, 0.2608394973911147, 0.2520417425519975, 0.19724209489605704, 0.19724209489605704, -0.0, 0.05342063196627582, 0.10732563273050497, 0.11639466705427653, 0.18514505844864435, 0.16735766348565728, 0.1811556873404444, 0.1811556873404444]


[0.24551049663315927, 0.2199398381259272, 0.20131819188552472, 0.20131819188552472, 0.25642771996381486, 0.24768126515293265, 0.19927737429975423, 0.1871477298655535, 0.05342063196627582, -0.0, 0.11094009755746664, 0.11639466705427653, 0.1791689312117616, 0.16152105815411608, 0.18314772038403157, 0.17718742411463273]


[0.2498583348964037, 0.22414152978742957, 0.20541656273958375, 0.21784778656024328, 0.25642771996381486, 0.24768126515293265, 0.2033645778754278, 0.19521232369774982, 0.10732563273050497, 0.11094009755746664, -0.0, 0.05342063196627582, 0.1791689312117616, 0.16540707721061426, 0.19116918722159254, 0.19116918722159254]


[0.2542315251294986, 0.23474991032705314, 0.21160641905712418, 0.22836689307612157, 0.2608394973911147, 0.2520417425519975, 0.21368110917679178, 0.20541656273958375, 0.11639466705427653, 0.11639466705427653, 0.05342063196627582, -0.0, 0.1811556873404444, 0.16540707721061426, 0.19318803097087606, 0.19318803097087606]


[0.23048853522647983, 0.21576155433883568, 0.20131819188552472, 0.21576155433883568, 0.2542315251294986, 0.2542315251294986, 0.207474177198897, 0.20131819188552472, 0.18514505844864435, 0.1791689312117616, 0.1791689312117616, 0.1811556873404444, -0.0, 0.05342063196627582, 0.12005321089435117, 0.12188919712333121]


[0.22625123581989057, 0.20541656273958375, 0.19318803097087606, 0.207474177198897, 0.23688971206385784, 0.23474991032705314, 0.1871477298655535, 0.1811556873404444, 0.16735766348565728, 0.16152105815411608, 0.16540707721061426, 0.16540707721061426, 0.05342063196627582, -0.0, 0.11275388320567795, 0.10913068775342871]


[0.2520417425519975, 0.23474991032705314, 0.21160641905712418, 0.23048853522647983, 0.2652773801621811, 0.2608394973911147, 0.21368110917679178, 0.20541656273958375, 0.1811556873404444, 0.18314772038403157, 0.19116918722159254, 0.19318803097087606, 0.12005321089435117, 0.11275388320567795, -0.0, 0.06525853274222236]


[0.2498583348964037, 0.23048853522647983, 0.21368110917679178, 0.22625123581989057, 0.27198383319392716, 0.2652773801621811, 0.22203774159172313, 0.21576155433883568, 0.1811556873404444, 0.17718742411463273, 0.19116918722159254, 0.19318803097087606, 0.12188919712333121, 0.10913068775342871, 0.06525853274222236, -0.0]


